Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
287-83-1405,Alex,Yangon,Normal,Male,Health and beauty,25.302431544626668,6.100079909204759,7.785417864814217,148.4973605867882,2/12/2019,7:01:00 PM,Ewallet,151.6700920187757,4.761904762,7.81275952375827,6.965981962448963
485-30-8700,Alex,Yangon,Normal,Female,Sports and travel,32.9074191351182,4.977710433648885,7.636651218878398,187.08761978827187,3/18/2019,4:10:00 PM,Credit card,157.60518645070994,4.761904762,7.602122395985481,4.274405470696152
781-84-8059,Giza,Naypyitaw,Normal,Male,Fashion accessories,62.618853431902586,6.950603580255364,20.510957529763374,448.1224806627506,1/18/2019,4:23:00 PM,Ewallet,425.6588393732646,4.761904762,21.736247511795597,4.878490556929476
660-29-7083,Giza,Naypyitaw,Normal,Male,Electronic accessories,57.26964494784859,10.012121442042952,26.967993168017017,618.0805059361657,1/15/2019,3:01:00 PM,Cash,573.1095817458353,4.761904762,29.058244457556977,5.751690327472121
226-71-3580,Giza,Naypyitaw,Normal,Female,Sports and travel,24.452916177063656,9.215062155156314,9.856934992884494,208.8727116797715,1/31/2019,12:02:00 PM,Cash,213.08451805731096,4.761904762,10.508273891595618,9.452663081196143
700-81-1757,Alex,Yangon,Normal,Female,Electronic accessories,27.316071669715072,4.819065781413752,5.620156357584929,170.47887351914147,1/18/2019,8:59:00 PM,Credit card,153.11906067822042,4.761904762,6.27449834391132,8.802302818413379
430-53-4718,Cairo,Mandalay,Member,Male,Health and beauty,75.87407438970654,7.766351053720338,31.129325279949896,646.1284215288356,1/28/2019,3:46:00 PM,Credit card,589.1049237637998,4.761904762,30.617071743964917,8.234746075428019
620-02-2046,Giza,Naypyitaw,Normal,Male,Home and lifestyle,68.4454821854753,1.7911463759961412,6.65582044851885,143.93462427552362,1/27/2019,7:48:00 PM,Ewallet,133.83164481784502,4.761904762,7.295244839177898,9.023704714173363
526-86-8552,Giza,Naypyitaw,Member,Female,Home and lifestyle,21.54773750515799,9.95249558278022,10.436913962882342,222.32995540379366,1/7/2019,5:36:00 PM,Cash,225.10261716035998,4.761904762,11.069424579530045,7.122065523152792
214-17-6927,Giza,Naypyitaw,Normal,Female,Food and beverages,14.652207100709816,5.981747603283235,4.462902812073567,96.14847095343167,2/7/2019,6:23:00 PM,Ewallet,110.77210791957751,4.761904762,5.262833948127037,9.883211442497572
316-68-6352,Alex,Yangon,Member,Female,Food and beverages,36.422126289740305,2.092017619391929,4.60687240636512,79.93049762311361,1/21/2019,10:00:00 AM,Cash,86.61731571466807,4.761904762,3.6141148819157793,7.05952489611819
401-18-8016,Cairo,Mandalay,Member,Female,Sports and travel,97.1731632460333,1.066966785661982,4.709342546565953,103.43917797457605,1/21/2019,5:36:00 PM,Cash,104.88808087609173,4.761904762,5.195546559122,8.92434615650264
788-07-8452,Giza,Naypyitaw,Member,Female,Home and lifestyle,23.558697324225466,6.909618611297931,8.633835353522977,184.27342602138305,1/27/2019,5:38:00 PM,Ewallet,187.51667527149584,4.761904762,9.125965610675085,9.400920715656756
151-33-7434,Cairo,Mandalay,Normal,Female,Food and beverages,66.65910297872767,1.097228417629628,3.4361259628980427,76.29815395248804,2/4/2019,8:43:00 PM,Credit card,75.91334062226498,4.761904762,2.9189513747996374,6.525022193856519
838-02-1821,Giza,Naypyitaw,Member,Female,Home and lifestyle,14.446806486414124,2.0006705218924408,0.8551046467538874,9.847050141964417,2/22/2019,12:10:00 PM,Credit card,21.932142438585203,4.761904762,1.1708688751195224,5.1736839711472244
829-34-3910,Alex,Yangon,Member,Female,Health and beauty,71.27760535473544,10.085442593776811,36.071463106022634,747.5497164019939,3/29/2019,7:21:00 PM,Cash,709.0566297324385,4.761904762,35.233065376986254,5.679382789593005
489-82-1237,Alex,Yangon,Normal,Female,Electronic accessories,93.6132669076632,6.99291234594533,32.24836654356643,683.0749003405116,1/5/2019,11:51:00 AM,Credit card,657.1254821569823,4.761904762,32.21047332556762,7.393379310499319
401-09-4232,Giza,Naypyitaw,Member,Male,Home and lifestyle,85.18592194742496,4.942725421261492,21.885219047315775,448.198325676264,2/11/2019,6:38:00 PM,Ewallet,451.44036781220825,4.761904762,20.510628534947532,9.306514633177581
811-35-1094,Cairo,Mandalay,Member,Male,Electronic accessories,48.32371277457966,5.801902191604503,15.541883328917132,332.7289165269201,2/6/2019,3:16:00 PM,Credit card,326.23837385399213,4.761904762,15.744984390231036,8.78797472802106
271-88-8734,Giza,Naypyitaw,Member,Female,Fashion accessories,98.4356880707477,10.07528160423468,48.39261163724618,1014.6226680601517,2/8/2019,1:00:00 PM,Credit card,988.3457798181412,4.761904762,48.95502275013134,8.71913270475268
338-65-2210,Giza,Naypyitaw,Member,Female,Health and beauty,69.79715355674145,9.951660621857084,35.055136530786775,680.377113902762,2/5/2019,7:57:00 PM,Cash,677.8095709577857,4.761904762,33.914585115350995,9.01615017798427
789-23-8625,Cairo,Mandalay,Member,Male,Fashion accessories,92.39743012942635,3.1586097784713942,14.776629013641747,287.5862654597898,1/24/2019,11:45:00 AM,Cash,262.40758134262956,4.761904762,13.873076576745996,7.097882379644796
364-34-2972,Giza,Naypyitaw,Member,Male,Electronic accessories,98.22975873355409,2.894249335528847,14.503011437520104,293.78408568777246,3/30/2019,8:37:00 PM,Cash,293.8698993757961,4.761904762,14.505156956903646,6.721348363393599
895-03-6665,Cairo,Mandalay,Normal,Female,Fashion accessories,36.03834738250325,9.247517521174988,16.88237550414611,350.4303133785767,2/16/2019,10:52:00 AM,Cash,318.8626693110119,4.761904762,17.176486087078754,4.149436923163439
689-05-1884,Alex,Yangon,Member,Male,Health and beauty,47.518352616784775,10.044227899646,24.94743386954916,515.8291938629416,3/4/2019,12:44:00 PM,Cash,489.5684477100759,4.761904762,23.409299927359346,8.850240485763052
139-32-4183,Alex,Yangon,Member,Female,Sports and travel,97.44750933976492,9.044850699528553,42.941112821443916,941.2651949512391,3/14/2019,2:19:00 PM,Ewallet,861.2272028989878,4.761904762,44.51005415837039,7.515435560572282
339-12-4827,Cairo,Mandalay,Member,Female,Fashion accessories,72.64173241790189,0.7015969092482596,3.970941707139561,93.5073840321283,1/5/2019,11:32:00 AM,Credit card,85.3551927176048,4.761904762,3.302710594246955,4.847918975322017
571-94-0759,Cairo,Mandalay,Member,Female,Food and beverages,76.22349217340259,9.996680026914238,37.78180081110301,791.59308735726,1/8/2019,8:55:00 PM,Cash,718.7848869266567,4.761904762,37.36150374293371,9.425444428306044
228-96-1411,Giza,Naypyitaw,Member,Female,Food and beverages,98.70253596312718,7.714500926330348,38.739533419041116,831.9566949899017,3/4/2019,8:39:00 PM,Cash,808.0570895392252,4.761904762,39.79633091500338,7.553639896583983
441-94-7118,Alex,Yangon,Member,Male,Electronic accessories,70.73887080104593,0.7617039924148675,4.424520653870036,84.00550826466062,2/4/2019,12:14:00 PM,Cash,83.22507832962349,4.761904762,4.176706497130292,7.320666391295859
747-58-7183,Cairo,Mandalay,Normal,Male,Fashion accessories,58.857407156246815,3.002350824150494,7.530549637267308,195.02979053292077,2/9/2019,8:31:00 PM,Ewallet,157.77114182390474,4.761904762,9.26394917360835,6.557887051644252
648-94-3045,Giza,Naypyitaw,Normal,Male,Health and beauty,60.78387163765928,10.011615414839277,29.006392999297017,624.4174847835513,2/7/2019,2:27:00 PM,Ewallet,622.335598149746,4.761904762,29.48776389013139,8.083686406753808
139-32-4183,Alex,Yangon,Member,Female,Sports and travel,96.21061468000113,9.33012716761562,42.91822683892585,910.2981492740064,3/14/2019,2:19:00 PM,Ewallet,876.4254091176448,4.761904762,44.23958450185703,7.210556059474838
729-06-2010,Cairo,Mandalay,Member,Male,Health and beauty,82.40104654098695,8.632807824344278,36.784376775387585,749.4562762277085,1/6/2019,11:18:00 AM,Cash,711.9093788567562,4.761904762,36.427737719681524,9.165997633892255
324-41-6833,Giza,Naypyitaw,Member,Female,Electronic accessories,31.177754329792176,8.025990925262724,10.970729294418163,242.4907958889037,3/3/2019,7:30:00 PM,Ewallet,234.38098471320626,4.761904762,11.71628809763481,5.111030483185937
389-70-2397,Giza,Naypyitaw,Normal,Female,Health and beauty,83.79017621810733,5.184957272522825,21.524420071682464,435.33884786083627,2/21/2019,10:26:00 AM,Cash,431.01638194143766,4.761904762,20.156205472284437,7.332732545475914
516-77-6464,Giza,Naypyitaw,Member,Female,Health and beauty,11.54538982814487,5.007554285079929,2.080474817102466,37.063999104404,2/24/2019,1:08:00 PM,Ewallet,37.94545507889666,4.761904762,2.374411356939026,4.131526753310964
896-34-0956,Alex,Yangon,Normal,Male,Fashion accessories,23.738153684144592,0.9115696152253735,0.8092733607420652,39.64140971543999,1/26/2019,12:43:00 PM,Cash,8.124329517890635,4.761904762,0.9950133363696273,6.0452535350389045
764-44-8999,Cairo,Mandalay,Normal,Female,Health and beauty,15.03947532184139,2.0188168837548073,2.5372632112992424,46.19217031425973,2/18/2019,2:42:00 PM,Ewallet,21.502175635631556,4.761904762,0.7232990764358336,4.3721772026949
101-81-4070,Giza,Naypyitaw,Member,Female,Health and beauty,61.178841821515356,1.9537905802746323,6.09958569804074,156.60510314273483,1/17/2019,12:36:00 PM,Ewallet,113.61676773000347,4.761904762,6.697468738751842,4.758819371082006
484-22-8230,Giza,Naypyitaw,Member,Female,Fashion accessories,49.29814611940303,7.104911553227646,16.908630189418385,361.79618859336625,1/8/2019,8:08:00 PM,Cash,348.1166769065672,4.761904762,18.592904856926083,4.511305335895425
134-54-4720,Cairo,Mandalay,Normal,Female,Electronic accessories,42.6079447559203,8.054010050328685,17.167504832001853,344.59551210231143,1/30/2019,1:58:00 PM,Ewallet,352.59032586703654,4.761904762,17.300565319028397,5.716314463117633
745-74-0715,Alex,Yangon,Normal,Male,Electronic accessories,59.7992365707669,1.6951223626054703,5.8253252907145585,145.95174820910654,3/10/2019,8:46:00 PM,Ewallet,98.512967268573,4.761904762,5.600928724330782,8.803716899862225
776-68-1096,Cairo,Mandalay,Normal,Male,Home and lifestyle,42.868420046594,3.070713816995386,6.083071494952696,133.31767597802417,3/18/2019,1:45:00 PM,Credit card,128.44365921473363,4.761904762,6.361603378674149,7.9971782938536355
497-36-0989,Alex,Yangon,Normal,Male,Fashion accessories,50.52313311813145,2.94518436439594,8.200584113155136,153.38064726399216,2/15/2019,3:21:00 PM,Cash,158.4969919319579,4.761904762,6.496200310211663,7.857164105870625
759-29-9521,Alex,Yangon,Member,Female,Fashion accessories,46.81242183632757,9.049004650360384,21.246421460849056,442.2334274157785,3/4/2019,11:27:00 AM,Cash,454.75631786432706,4.761904762,22.23605042568186,7.949718471907582
400-60-7251,Alex,Yangon,Normal,Male,Home and lifestyle,77.16386743670797,0.8668862751503836,4.012538394404943,76.40276063240161,2/10/2019,12:50:00 PM,Ewallet,74.73166846323848,4.761904762,3.3220197095073307,9.825894156903466
810-60-6344,Giza,Naypyitaw,Normal,Female,Electronic accessories,40.92725058680366,8.11294255568283,15.829233623253213,365.1284216304459,2/7/2019,2:38:00 PM,Credit card,352.06142434145266,4.761904762,18.055738203389716,6.59763067141394
672-51-8681,Giza,Naypyitaw,Member,Female,Electronic accessories,67.62183265162089,8.974729492519424,28.78398319764203,643.5978363553144,1/4/2019,6:19:00 PM,Credit card,609.3301778735132,4.761904762,29.325243113132515,9.513675017446742
268-03-6164,Cairo,Mandalay,Normal,Male,Health and beauty,95.39144312164534,1.0680424940521869,5.083144536039582,76.42725803928526,1/25/2019,4:28:00 PM,Ewallet,92.98812043598659,4.761904762,4.141605407566883,7.806593301450905
526-86-8552,Giza,Naypyitaw,Member,Female,Home and lifestyle,21.43849686746934,10.079139579921486,11.643894650710019,256.7344200185035,1/7/2019,5:36:00 PM,Cash,215.0020627336683,4.761904762,11.369600870628759,7.219045709215329
172-42-8274,Cairo,Mandalay,Normal,Female,Electronic accessories,40.46077926085326,2.095990620434571,3.899777495757913,76.34614749817582,3/2/2019,6:18:00 PM,Credit card,89.84465485199082,4.761904762,3.568402709868581,5.759847196407256
821-14-9046,Cairo,Mandalay,Member,Female,Fashion accessories,17.837636881484475,5.8675144653849225,5.255737325734451,97.44695867089787,1/18/2019,3:04:00 PM,Credit card,105.4215283056206,4.761904762,4.917436539488061,6.072971400209252
565-80-5980,Giza,Naypyitaw,Member,Female,Home and lifestyle,48.47643065268542,3.9149857684115448,10.102658001833023,203.79321899462516,1/23/2019,10:25:00 AM,Cash,184.7126637380034,4.761904762,9.518694773585539,7.003008968703957
533-66-5566,Cairo,Mandalay,Normal,Female,Home and lifestyle,51.08628478241441,6.909458102586834,17.888539646892017,343.73329532648944,1/12/2019,11:42:00 AM,Cash,350.1613623068205,4.761904762,17.39932512181337,6.880360005209083
587-73-4862,Alex,Yangon,Member,Female,Health and beauty,9.091391477739958,4.8995545516964745,2.7220307570936058,56.831952716669434,3/26/2019,11:07:00 AM,Ewallet,37.94658776381685,4.761904762,2.8066116086995585,7.661991007183541
698-98-5964,Alex,Yangon,Normal,Female,Food and beverages,81.45065406613315,10.070071772284683,40.971540927389036,850.390311780418,1/17/2019,1:01:00 PM,Credit card,788.8720594740774,4.761904762,40.78767095786229,6.332472465260949
802-70-5316,Alex,Yangon,Member,Female,Sports and travel,93.02242559560149,5.779248318882632,28.049430717136683,575.8107709595947,3/6/2019,8:34:00 PM,Cash,536.9477049976331,4.761904762,27.760813604359804,8.330654843264593
595-11-5460,Alex,Yangon,Member,Female,Health and beauty,96.5221653888977,2.101372854811764,9.512725176350605,194.92734188865052,3/15/2019,10:12:00 AM,Credit card,182.8863520786702,4.761904762,9.728397361348854,4.999338648596293
458-61-0011,Cairo,Mandalay,Normal,Male,Food and beverages,59.607695635269806,4.154109198810562,11.618203110666034,247.44112967842375,2/20/2019,6:43:00 PM,Cash,256.89205284320906,4.761904762,12.442668775559788,5.887918041545668
435-13-4908,Alex,Yangon,Member,Male,Fashion accessories,86.32463798191995,8.122132949083978,34.70906411528914,728.7988302855362,1/24/2019,6:04:00 PM,Credit card,712.0673836442988,4.761904762,34.72647463469119,7.09241866730907
257-60-7754,Alex,Yangon,Normal,Female,Electronic accessories,49.691959914901524,4.188613366159591,9.833011418625068,209.79679196356835,1/8/2019,5:12:00 PM,Cash,218.9403170311602,4.761904762,10.335102023913395,8.905770256025997
606-80-4905,Giza,Naypyitaw,Member,Female,Sports and travel,19.05224205498476,5.916388349641782,5.915378286791484,147.14666054879376,1/29/2019,10:01:00 AM,Credit card,92.1070450183923,4.761904762,6.017459048851454,6.73104557529737
239-36-3640,Cairo,Mandalay,Normal,Male,Electronic accessories,44.611429832242806,6.16216011240399,13.632368855253613,273.4919934442165,1/31/2019,1:44:00 PM,Ewallet,258.94459181239984,4.761904762,14.369421094897554,6.127675606523021
862-17-9201,Cairo,Mandalay,Normal,Female,Food and beverages,83.14899061351878,6.08108865308457,25.460083526947663,530.855199513093,1/29/2019,10:48:00 AM,Credit card,493.3617245966909,4.761904762,25.36188832130017,7.709604187625813
300-71-4605,Giza,Naypyitaw,Member,Female,Electronic accessories,85.0375317071379,4.8176665633225655,21.8577381810933,468.9319971045225,2/25/2019,11:24:00 AM,Ewallet,425.85706267285235,4.761904762,20.99038687160787,4.760179285342
712-39-0363,Alex,Yangon,Member,Male,Food and beverages,39.887964813391086,5.739219374453301,12.127208802628031,246.35894028428712,1/2/2019,3:24:00 PM,Ewallet,237.75404051163156,4.761904762,13.776703749997159,5.5195957396011375
559-61-5987,Cairo,Mandalay,Normal,Female,Health and beauty,19.169824833804917,0.6491748495104495,0.6365856627164515,7.47512690576824,1/14/2019,10:38:00 AM,Cash,24.244684421887733,4.761904762,1.7189095164845347,8.539662434090179
746-19-0921,Giza,Naypyitaw,Normal,Male,Food and beverages,22.857256426392496,0.9116297416273469,1.4090984157483284,8.928808065726905,2/9/2019,10:02:00 AM,Ewallet,29.362711976282945,4.761904762,0.2849952958236929,7.255336585814938
749-81-8133,Alex,Yangon,Normal,Female,Fashion accessories,94.7280282633846,4.090972467544232,18.60625842440942,383.3792499506421,3/11/2019,12:04:00 PM,Cash,374.6598620041835,4.761904762,17.538778099015463,6.951971024388543
510-95-6347,Cairo,Mandalay,Member,Female,Food and beverages,48.129537190384205,2.9767856911682298,7.136873467208302,136.85234657564962,3/5/2019,6:17:00 PM,Ewallet,140.03177725429342,4.761904762,6.249443038479051,3.9372537276361235
374-38-5555,Cairo,Mandalay,Normal,Female,Fashion accessories,64.34575116653835,4.977704868810073,15.866264990086304,360.6662873308434,2/7/2019,7:30:00 PM,Ewallet,328.49583534547605,4.761904762,16.09179289773862,8.45119573710686
602-16-6955,Cairo,Mandalay,Normal,Female,Sports and travel,76.7239530538919,10.394367796023776,38.48358133465351,810.7928840874422,1/24/2019,6:10:00 PM,Ewallet,773.4774302579283,4.761904762,38.73338165889771,6.009696570274966
635-28-5728,Alex,Yangon,Normal,Male,Health and beauty,57.1932865447221,3.1025266316502966,7.7666440817225135,171.6055412248007,2/28/2019,7:33:00 PM,Ewallet,160.75449805638428,4.761904762,8.240425830950075,4.6818274457045
700-81-1757,Alex,Yangon,Normal,Female,Electronic accessories,25.68150854759618,5.083019355429974,6.173938304552762,148.56508737519619,1/18/2019,8:59:00 PM,Credit card,129.08509530089742,4.761904762,6.328138810251931,8.875442015163236
752-23-3760,Cairo,Mandalay,Member,Female,Sports and travel,65.61628578901227,7.14339170711461,21.734791467545435,477.3855858343726,2/19/2019,7:29:00 PM,Credit card,458.7428546072925,4.761904762,21.72156222810913,7.255411124880457
189-55-2313,Giza,Naypyitaw,Normal,Female,Fashion accessories,60.55889971203388,10.144797618364892,31.284496609748736,638.1113078107064,1/31/2019,10:33:00 AM,Ewallet,625.1685196137267,4.761904762,32.3717830534753,6.0647593427894195
593-14-4239,Cairo,Mandalay,Normal,Female,Home and lifestyle,93.93582290488287,7.8363463862794385,39.0495511937795,802.2642762476373,3/5/2019,7:40:00 PM,Ewallet,770.7411977215536,4.761904762,38.398650669235906,4.819802001874742
